snp	daf	PSV	candidate	enrichment
3197468	0.366667	1	0	0
3197791	0.466667	1	0	0
3198307	0.633333	1	0	0
3198826	0.366667	1	0	0
3200139	0.233333	1	0	0
3200379	0.466667	1	0	0
3201049	0.250000	1	0	0
3201785	0.700000	1	0	0
3201817	0.300000	1	0	0
3202208	0.233333	1	0	0
3202552	0.233333	1	0	0
3202764	0.300000	1	0	0
3203092	0.300000	1	0	0
3203414	0.300000	1	0	0
3203655	0.766667	1	0	0
3204115	0.766667	1	0	0
3204373	0.300000	1	0	0
3204823	0.366667	1	0	0
3208138	0.266667	1	0	0
3208273	0.816667	1	0	0
3208495	0.300000	1	0	0
3210019	0.808333	1	0	0
3210440	0.300000	1	0	0
3211227	0.300000	1	0	0
3211623	0.808333	1	0	0
3211959	0.808333	1	0	0
3212814	0.808333	1	0	0
3214611	0.366667	1	0	0
3216049	0.725000	1	0	0
3216950	0.808333	1	0	0
3217070	0.300000	1	0	0
3218809	0.350000	1	0	0
3219541	0.716667	1	0	0
3219927	0.283333	1	0	0
3220208	0.908333	1	0	0
3222364	0.908333	1	0	0
3222464	0.350000	1	0	0
3223016	0.716667	1	0	0
3224961	0.950000	1	0	0
3226290	0.758333	1	0	0
3227656	0.950000	1	0	0
3230215	0.200000	1	0	0
3230536	0.616667	1	0	0
3231171	0.908333	1	0	0
3231261	0.200000	1	0	0
3231867	0.908333	1	0	0
3232359	0.908333	1	0	0
3232578	0.908333	1	0	0
3232677	0.200000	1	0	0
3232842	0.616667	1	0	0
3233470	0.908333	1	0	0
3235765	0.200000	1	0	0
3235775	0.758333	1	0	0
3236341	0.216667	1	0	0
3236641	0.200000	1	0	0
3239474	0.758333	1	0	0
3240361	0.666667	1	0	0
3241407	0.200000	1	0	0
3241759	0.666667	1	0	0
3242332	0.200000	1	0	0
3242955	0.758333	1	0	0
3243402	0.325000	1	0	0
3243628	0.758333	1	0	0
3246753	0.300000	1	0	0
3247176	0.333333	1	0	0
3248283	0.608333	1	0	0
3248469	0.333333	1	0	0
3249332	0.408333	1	0	0
3250276	0.391667	1	0	0
3250819	0.608333	1	0	0
3251586	0.391667	1	0	0
3251665	0.608333	1	0	0
3251709	0.208333	1	0	0
3252425	0.250000	1	0	0
3252914	0.391667	1	0	0
3252917	0.391667	1	0	0
3253198	0.391667	1	0	0
3253668	0.608333	1	0	0
3253690	0.391667	1	0	0
3253836	0.391667	1	0	0
3254798	0.391667	1	0	0
3254807	0.391667	1	0	0
3254875	0.333333	1	0	0
3255201	0.608333	1	0	0
3255272	0.333333	1	0	0
3255313	0.400000	1	0	0
3255554	0.375000	1	0	0
3256850	0.216667	1	0	0
3256928	0.625000	1	0	0
3257633	0.625000	1	0	0
3257804	0.375000	1	0	0
3257820	0.625000	1	0	0
3257943	0.375000	1	0	0
3258086	0.625000	1	0	0
3258202	0.375000	1	0	0
3258212	0.625000	1	0	0
3260626	0.425000	1	0	0
3261397	0.425000	1	0	0
3261465	0.308333	1	0	0
3261873	0.425000	1	0	0
3262151	0.308333	1	0	0
3262276	0.266667	1	0	0
3262997	0.375000	1	0	0
3263111	0.425000	1	0	0
3263823	0.575000	1	0	0
3264283	0.575000	1	0	0
3265617	0.266667	1	0	0
3266832	0.575000	1	0	0
3267039	0.425000	1	0	0
3267669	0.575000	1	0	0
3267958	0.266667	1	0	0
3268003	0.266667	1	0	0
3268227	0.425000	1	0	0
3268923	0.425000	1	0	0
3269216	0.425000	1	0	0
3270509	0.375000	1	0	0
3270597	0.425000	1	0	0
3271816	0.308333	1	0	0
3271896	0.266667	1	0	0
3272013	0.350000	1	0	0
3272722	0.425000	1	0	0
3273120	0.425000	1	0	0
3273229	0.575000	1	0	0
3273969	0.308333	1	0	0
3274241	0.425000	1	0	0
3274319	0.425000	1	0	0
3275519	0.425000	1	0	0
3276034	0.425000	1	0	0
3277203	0.266667	1	0	0
3277456	0.375000	1	0	0
3277731	0.308333	1	0	0
3277809	0.575000	1	0	0
3278000	0.266667	1	0	0
3278140	0.575000	1	0	0
3278406	0.275000	1	0	0
3278553	0.308333	1	0	0
3278589	0.575000	1	0	0
3278984	0.266667	1	0	0
3279031	0.266667	1	0	0
3279925	0.575000	1	0	0
3280069	0.425000	1	0	0
3280332	0.375000	1	0	0
3281013	0.575000	1	0	0
3283692	0.375000	1	0	0
3283836	0.266667	1	0	0
3284765	0.266667	1	0	0
3284954	0.375000	1	0	0
3285143	0.308333	1	0	0
3285575	0.266667	1	0	0
3285796	0.425000	1	0	0
3286684	0.266667	1	0	0
3286716	0.308333	1	0	0
3286918	0.425000	1	0	0
3287861	0.425000	1	0	0
3289034	0.308333	1	0	0
3291200	0.266667	1	0	0
3292628	0.683333	1	0	0
3292787	0.275000	1	0	0
3292848	0.283333	1	0	0
3293162	0.316667	1	0	0
3294342	0.683333	1	0	0
3295315	0.316667	1	0	0
3296008	0.316667	1	0	0
3296858	0.375000	1	0	0
3298252	0.316667	1	0	0
3300286	0.316667	1	0	0
3301440	0.683333	1	0	0
3302864	0.316667	1	0	0
3302892	0.275000	1	0	0
3302974	0.683333	1	0	0
3303844	0.683333	1	0	0
3303981	0.375000	1	0	0
3304462	0.375000	1	0	0
3304980	0.375000	1	0	0
3306342	0.375000	1	0	0
3306753	0.308333	1	0	0
3308405	0.375000	1	0	0
3308653	0.683333	1	0	0
3311103	0.283333	1	0	0
3312023	0.316667	1	0	0
3312598	0.316667	1	0	0
3312644	0.316667	1	0	0
3313559	0.375000	1	0	0
3314179	0.308333	1	0	0
3314201	0.275000	1	0	0
3314559	0.308333	1	0	0
3314998	0.316667	1	0	0
3315118	0.316667	1	0	0
3315538	0.683333	1	0	0
3315878	0.316667	1	0	0
3316699	0.225000	1	0	0
3317359	0.316667	1	0	0
3320287	0.258333	1	0	0
3321639	0.308333	1	0	0
3322410	0.383333	1	0	0
3322949	0.383333	1	0	0
3323352	0.383333	1	0	0
3324429	0.308333	1	0	0
3324568	0.316667	1	0	0
3324828	0.308333	1	0	0
3324933	0.308333	1	0	0
3326073	0.200000	1	0	0
3327146	0.200000	1	0	0
3327273	0.383333	1	0	0
3328304	0.275000	1	0	0
3328972	0.383333	1	0	0
3329124	0.725000	1	0	0
3329624	0.383333	1	0	0
3330055	0.725000	1	0	0
3330130	0.275000	1	0	0
3330703	0.316667	1	0	0
3332217	0.700000	1	0	0
3332677	0.350000	1	0	0
3332802	0.258333	1	0	0
3333300	0.300000	1	0	0
3333338	0.700000	1	0	0
3334127	0.700000	1	0	0
3334555	0.700000	1	0	0
3335611	0.375000	1	0	0
3335994	0.308333	1	0	0
3336641	0.625000	1	0	0
3338604	0.325000	1	0	0
3339612	0.625000	1	0	0
3340284	0.625000	1	0	0
3340675	0.325000	1	0	0
3340772	0.375000	1	0	0
3342692	0.333333	1	0	0
3344539	0.266667	1	0	0
3344787	0.333333	1	0	0
3345488	0.633333	1	0	0
3346430	0.375000	1	0	0
3346618	0.375000	1	0	0
3347368	0.366667	1	0	0
3347550	0.366667	1	0	0
3349088	0.366667	1	0	0
3349470	0.366667	1	0	0
3349962	0.350000	1	0	0
3352051	0.241667	1	0	0
3352334	0.366667	1	0	0
3352495	0.633333	1	0	0
3353511	0.475000	1	0	0
3354031	0.525000	1	0	0
3355231	0.350000	1	0	0
3355566	0.475000	1	0	0
3356012	0.350000	1	0	0
3356403	0.475000	1	0	0
3359582	0.475000	1	0	0
3360272	0.475000	1	0	0
3360617	0.475000	1	0	0
3361982	0.475000	1	0	0
3363066	0.350000	1	0	0
3363755	0.350000	1	0	0
3364286	0.350000	1	0	0
3364330	0.525000	1	0	0
3365150	0.475000	1	0	0
3365985	0.475000	1	0	0
3366074	0.350000	1	0	0
3366449	0.475000	1	0	0
3367406	0.525000	1	0	0
3368731	0.475000	1	0	0
3368765	0.350000	1	1	0
3369719	0.350000	1	0	0
3370360	0.525000	1	0	0
3371255	0.525000	1	0	0
3373219	0.350000	1	0	0
3373240	0.475000	1	0	0
3373319	0.475000	1	0	0
3375689	0.525000	1	0	0
3375929	0.525000	1	0	0
3377013	0.250000	1	0	0
3377964	0.350000	1	0	0
3378501	0.525000	1	0	0
3378888	0.475000	1	0	0
3380127	0.350000	1	0	0
3381598	0.475000	1	0	0
3381698	0.350000	1	0	0
3382470	0.350000	1	0	0
3382723	0.350000	1	0	0
3385334	0.475000	1	0	0
3386188	0.350000	1	0	0
3386195	0.475000	1	0	0
3388930	0.291667	1	0	0
3389084	0.350000	1	0	0
3389884	0.525000	1	0	0
3390067	0.250000	1	0	0
3394301	0.258333	1	0	0
3394409	0.258333	1	0	0
3394587	0.533333	1	0	0
3394814	0.325000	1	0	0
3396042	0.500000	1	0	0
3396998	0.500000	1	0	0
3397011	0.325000	1	0	0
3398068	0.500000	1	0	0
3400370	0.491667	1	0	0
3400728	0.491667	1	0	0
3403163	0.316667	1	0	0
3404306	0.491667	1	0	0
3405526	0.491667	1	0	0
3405795	0.341667	1	0	0
3406899	0.341667	1	0	0
3407543	0.491667	1	0	0
3409671	0.491667	1	0	0
3410087	0.491667	1	0	0
3411616	0.341667	1	0	0
3411904	0.316667	1	0	0
3412272	0.316667	1	0	0
3412651	0.491667	1	0	0
3412745	0.316667	1	0	0
3413175	0.316667	1	0	0
3414297	0.341667	1	0	0
3414734	0.316667	1	0	0
3415221	0.341667	1	0	0
3415669	0.491667	1	0	0
3420047	0.525000	1	0	0
3420612	0.308333	1	0	0
3420997	0.308333	1	0	0
3422095	0.691667	1	0	0
3423683	0.691667	1	0	0
3424120	0.308333	1	0	0
3425274	0.308333	1	0	0
3425614	0.308333	1	0	0
3426104	0.525000	1	0	0
3426145	0.525000	1	0	0
3426159	0.291667	1	0	0
3426338	0.816667	1	0	0
3428230	0.325000	1	0	0
3428433	0.325000	1	0	0
3428919	0.383333	1	0	0
3429227	0.325000	1	0	0
3430590	0.358333	1	0	0
3430798	0.350000	1	0	0
3430899	0.208333	1	0	0
3431578	0.291667	1	0	0
3431596	0.350000	1	0	0
3432181	0.350000	1	0	0
3432959	0.658333	1	0	0
3433183	0.300000	1	0	0
3433702	0.341667	1	0	0
3433991	0.341667	1	0	0
3434178	0.658333	1	0	0
3434498	0.658333	1	0	0
3434603	0.658333	1	0	0
3435035	0.300000	1	0	0
3435596	0.341667	1	0	0
3436824	0.300000	1	0	0
3437533	0.625000	1	0	0
3437725	0.275000	1	0	0
3438165	0.375000	1	0	0
3438175	0.625000	1	0	0
3438873	0.625000	1	0	0
3440506	0.275000	1	0	0
3440533	0.350000	1	0	0
3440697	0.350000	1	0	0
3440742	0.375000	1	0	0
3441824	0.275000	1	0	0
3441907	0.350000	1	0	0
3442004	0.275000	1	0	0
3442556	0.350000	1	0	0
3442567	0.350000	1	0	0
3442647	0.350000	1	0	0
3442787	0.650000	1	0	0
3443064	0.375000	1	0	0
3443181	0.350000	1	0	0
3443296	0.650000	1	0	0
3443741	0.350000	1	0	0
3443771	0.650000	1	0	0
3444513	0.350000	1	0	0
3445103	0.375000	1	0	0
3445171	0.650000	1	0	0
3446255	0.650000	1	0	0
3446416	0.241667	1	0	0
3446463	0.650000	1	0	0
3446936	0.350000	1	0	0
3447950	0.650000	1	0	0
3448029	0.350000	1	0	0
3448176	0.375000	1	0	0
3448416	0.375000	1	0	0
3448493	0.650000	1	0	0
3448670	0.350000	1	0	0
3449169	0.375000	1	0	0
3449227	0.350000	1	0	0
3449802	0.275000	1	0	0
3449992	0.350000	1	0	0
3450313	0.275000	1	0	0
3450678	0.375000	1	0	0
3451142	0.275000	1	0	0
3452094	0.383333	1	0	0
3452519	0.383333	1	0	0
3453446	0.275000	1	0	0
3453547	0.725000	1	0	0
3454786	0.725000	1	0	0
3455484	0.275000	1	0	0
3456155	0.275000	1	0	0
3456807	0.275000	1	0	0
3457384	0.275000	1	0	0
3459587	0.383333	1	0	0
3460293	0.833333	1	0	0
3460867	0.833333	1	0	0
3461847	0.833333	1	0	0
3462688	0.450000	1	0	0
3465153	0.450000	1	0	0
3467959	0.450000	1	0	0
3468352	0.616667	1	0	0
3469199	0.275000	1	0	0
3470313	0.616667	1	0	0
3470970	0.383333	1	0	0
3471025	0.616667	1	0	0
3471211	0.275000	1	0	0
3471662	0.383333	1	0	0
3471754	0.616667	1	0	0
3471827	0.383333	1	0	0
3472860	0.383333	1	0	0
3472921	0.616667	1	0	0
3473209	0.441667	1	0	0
3473277	0.616667	1	0	0
3473293	0.383333	1	0	0
3473527	0.366667	1	0	0
3473691	0.366667	1	0	0
3473725	0.633333	1	0	0
3474419	0.633333	1	0	0
3475394	0.275000	1	0	0
3475651	0.366667	1	0	0
3475977	0.366667	1	0	0
3475982	0.366667	1	0	0
3476238	0.366667	1	0	0
3477029	0.366667	1	0	0
3478543	0.633333	1	0	0
3479444	0.275000	1	0	0
3479524	0.450000	1	0	0
3479772	0.450000	1	0	0
3479981	0.550000	1	0	0
3480018	0.275000	1	0	0
3480910	0.550000	1	0	0
3481184	0.275000	1	0	0
3481343	0.450000	1	0	0
3482276	0.450000	1	0	0
3482626	0.550000	1	0	0
3483180	0.358333	1	0	0
3483676	0.550000	1	0	0
3484127	0.450000	1	0	0
3484217	0.250000	1	0	0
3484508	0.416667	1	0	0
3484604	0.416667	1	0	0
3484772	0.416667	1	0	0
3485534	0.416667	1	0	0
3485988	0.583333	1	0	0
3486696	0.275000	1	0	0
3486916	0.550000	1	0	0
3487498	0.550000	1	0	0
3489471	0.275000	1	0	0
3489661	0.450000	1	0	0
3490012	0.275000	1	0	0
3490133	0.550000	1	0	0
3490234	0.550000	1	0	0
3493556	0.450000	1	0	0
3494245	0.450000	1	0	0
3494735	0.275000	1	0	0
3494785	0.450000	1	0	0
3495961	0.275000	1	0	0
3496259	0.275000	1	0	0
3496811	0.550000	1	0	0
3496986	0.250000	1	0	0
3497968	0.275000	1	0	0
3498645	0.450000	1	0	0
3499303	0.275000	1	0	0
3499549	0.275000	1	0	0
3500471	0.450000	1	0	0
3502480	0.275000	1	0	0
3502523	0.275000	1	0	0
3502938	0.250000	1	0	0
3503395	0.275000	1	0	0
3503424	0.450000	1	0	0
3503878	0.450000	1	0	0
3505143	0.550000	1	0	0
3505210	0.450000	1	0	0
3505888	0.275000	1	0	0
3506040	0.416667	1	0	0
3506307	0.416667	1	0	0
3506758	0.416667	1	0	0
3507531	0.583333	1	0	0
3507859	0.308333	1	0	0
3508061	0.583333	1	0	0
3508133	0.416667	1	0	0
3508745	0.583333	1	0	0
3509011	0.416667	1	0	0
3510560	0.308333	1	0	0
3511422	0.416667	1	0	0
3512686	0.583333	1	0	0
3512816	0.416667	1	0	0
3513076	0.250000	1	0	0
3513200	0.416667	1	0	0
3513504	0.583333	1	0	0
3513529	0.275000	1	0	0
3513599	0.275000	1	0	0
3515043	0.275000	1	0	0
3515770	0.416667	1	0	0
3516194	0.275000	1	0	0
3516545	0.275000	1	0	0
3517081	0.416667	1	0	0
3518638	0.416667	1	0	0
3518800	0.416667	1	0	0
3519485	0.375000	1	0	0
3519616	0.375000	1	0	0
3520086	0.216667	1	0	0
3521459	0.500000	1	0	0
3521964	0.658333	1	0	0
3522329	0.825000	1	0	0
3523086	0.316667	1	0	0
3523492	0.525000	1	0	0
3524377	0.266667	1	0	0
3524399	0.266667	1	0	0
3524810	0.525000	1	0	0
3525098	0.316667	1	0	0
3525433	0.300000	1	0	0
3525854	0.266667	1	0	0
3527785	0.500000	1	0	0
3528291	0.500000	1	0	0
3528452	0.258333	1	0	0
3528568	0.491667	1	0	0
3528799	0.241667	1	0	0
3529060	0.291667	1	0	0
3529153	0.491667	1	0	0
3529294	0.508333	1	0	0
3529399	0.216667	1	0	0
3529806	0.291667	1	0	0
3529983	0.241667	1	0	0
3530005	0.541667	1	0	0
3530584	0.291667	1	0	0
3531507	0.308333	1	0	0
3532056	0.325000	1	0	0
3532494	0.300000	1	0	0
3532594	0.325000	1	0	0
3532887	0.491667	1	0	0
3532966	0.300000	1	0	0
3533167	0.300000	1	0	0
3533169	0.300000	1	0	0
3534837	0.300000	1	0	0
3535257	0.300000	1	0	0
3535495	0.216667	1	0	0
3536954	0.316667	1	0	0
3537603	0.650000	1	0	0
3539108	0.858333	1	0	0
3543149	0.308333	1	0	0
3545047	0.375000	1	0	0
3547110	0.325000	1	0	0
3550877	0.200000	1	0	0
3552187	0.858333	1	0	0
3553040	0.325000	1	0	0
3554003	0.383333	1	0	0
3554185	0.383333	1	0	0
3555462	0.408333	1	0	0
3556192	0.300000	1	0	0
3558299	0.241667	1	0	0
3558535	0.200000	1	0	0
3559162	0.408333	1	0	0
3560121	0.866667	1	0	0
3560208	0.866667	1	0	0
3560470	0.491667	1	0	0
3560584	0.525000	1	0	0
3560650	0.208333	1	0	0
3561371	0.316667	1	0	0
3561422	0.508333	1	0	0
3562002	0.375000	1	0	0
3562252	0.383333	1	0	0
3562940	0.350000	1	0	0
3564539	0.683333	1	0	0
3564834	0.641667	1	0	0
3565893	0.475000	1	0	0
3566058	0.366667	1	0	0
3566669	0.366667	1	0	0
3566949	0.633333	1	0	0
3567049	0.308333	1	0	0
3567670	0.366667	1	0	0
3568917	0.200000	1	0	0
3569511	0.650000	1	0	0
3569875	0.650000	1	0	0
3570004	0.650000	1	0	0
3571003	0.650000	1	0	0
3571018	0.241667	1	0	0
3571367	0.241667	1	0	0
3571722	0.483333	1	0	0
3571952	0.200000	1	0	0
3572529	0.483333	1	0	0
3572886	0.241667	1	0	0
3574218	0.350000	1	0	0
3574298	0.650000	1	0	0
3574413	0.416667	1	0	0
3574705	0.416667	1	0	0
3574764	0.350000	1	0	0
3574791	0.350000	1	0	0
3575372	0.241667	1	0	0
3577883	0.241667	1	0	0
3578793	0.650000	1	0	0
3579131	0.650000	1	0	0
3579298	0.350000	1	0	0
3579414	0.650000	1	0	0
3580040	0.650000	1	0	0
3580910	0.650000	1	0	0
3580945	0.350000	1	0	0
3580978	0.350000	1	0	0
3581297	0.341667	1	0	0
3581313	0.341667	1	0	0
3581815	0.341667	1	0	0
3582570	0.341667	1	0	0
3582765	0.341667	1	0	0
3583106	0.658333	1	0	0
3583673	0.658333	1	0	0
3584125	0.341667	1	0	0
3584277	0.341667	1	0	0
3584654	0.341667	1	0	0
3584815	0.341667	1	0	0
3584904	0.658333	1	0	0
3584940	0.341667	1	0	0
3585051	0.233333	1	0	0
3585326	0.658333	1	0	0
3585960	0.650000	1	0	0
3586025	0.350000	1	0	0
3586517	0.650000	1	0	0
3586962	0.208333	1	0	0
3587019	0.350000	1	0	0
3587077	0.425000	1	0	0
3587170	0.350000	1	0	0
3587735	0.541667	1	0	0
3588888	0.458333	1	0	0
3589222	0.541667	1	0	0
3589266	0.541667	1	0	0
3589460	0.458333	1	0	0
3589964	0.541667	1	0	0
3590413	0.541667	1	0	0
3590786	0.458333	1	0	0
3591417	0.208333	1	0	0
3591769	0.541667	1	0	0
3592532	0.458333	1	0	0
3592785	0.541667	1	0	0
3592932	0.541667	1	0	0
3593175	0.458333	1	0	0
3593203	0.316667	1	0	0
3593243	0.350000	1	0	0
3593339	0.541667	1	0	0
3593682	0.458333	1	0	0
3593982	0.541667	1	0	0
3594758	0.350000	1	0	0
3594802	0.541667	1	0	0
3595371	0.350000	1	0	0
3595742	0.541667	1	0	0
3596230	0.541667	1	0	0
3596406	0.316667	1	0	0
3596519	0.350000	1	0	0
3596937	0.316667	1	0	0
3597407	0.458333	1	0	0
3598034	0.350000	1	0	0
3598199	0.458333	1	0	0
3598320	0.383333	1	0	0
3598948	0.541667	1	0	0
3599704	0.541667	1	0	0
3599858	0.541667	1	0	0
3599862	0.316667	1	0	0
3600177	0.458333	1	0	0
3600191	0.458333	1	0	0
3600995	0.458333	1	0	0
3601017	0.458333	1	0	0
3601374	0.458333	1	0	0
3603067	0.458333	1	0	0
3603080	0.458333	1	0	0
3603500	0.350000	1	0	0
3604159	0.541667	1	0	0
3605175	0.458333	1	0	0
3605190	0.541667	1	0	0
3606151	0.566667	1	0	0
3606327	0.433333	1	0	0
3607531	0.566667	1	0	0
3607642	0.433333	1	0	0
3607643	0.566667	1	0	0
3607950	0.566667	1	0	0
3608048	0.433333	1	0	0
3608866	0.333333	1	0	0
3609101	0.408333	1	0	0
3609439	0.333333	1	0	0
3609806	0.408333	1	0	0
3609857	0.433333	1	0	0
3610201	0.441667	1	0	0
3610541	0.333333	1	0	0
3611116	0.441667	1	0	0
3611662	0.441667	1	0	0
3612488	0.558333	1	0	0
3613331	0.558333	1	0	0
3614182	0.400000	1	0	0
3614399	0.333333	1	0	0
3614611	0.400000	1	0	0
3617374	0.441667	1	0	0
3617488	0.441667	1	0	0
3617957	0.558333	1	0	0
3618023	0.441667	1	0	0
3618130	0.441667	1	0	0
3618311	0.558333	1	0	0
3618350	0.558333	1	0	0
3618578	0.441667	1	0	0
3618628	0.441667	1	0	0
3618637	0.441667	1	0	0
3618701	0.558333	1	0	0
3618875	0.441667	1	0	0
3618920	0.441667	1	0	0
3619549	0.558333	1	0	0
3620226	0.441667	1	0	0
3620597	0.558333	1	0	0
3621340	0.441667	1	0	0
3622025	0.558333	1	0	0
3622712	0.333333	1	0	0
3623724	0.558333	1	0	0
3623949	0.441667	1	0	0
3624123	0.558333	1	0	0
3624207	0.325000	1	0	0
3624386	0.558333	1	0	0
3624815	0.325000	1	0	0
3626340	0.441667	1	0	0
3627011	0.558333	1	0	0
3627741	0.333333	1	0	0
3627895	0.441667	1	0	0
3627940	0.441667	1	0	0
3628109	0.558333	1	0	0
3628299	0.441667	1	0	0
3628369	0.558333	1	0	0
3628809	0.558333	1	0	0
3629862	0.325000	1	0	0
3630133	0.441667	1	0	0
3630341	0.400000	1	0	0
3630566	0.558333	1	0	0
3630614	0.558333	1	0	0
3630813	0.558333	1	0	0
3630880	0.558333	1	0	0
3631769	0.483333	1	0	0
3631907	0.408333	1	0	0
3632606	0.516667	1	0	0
3632649	0.516667	1	0	0
3632792	0.516667	1	0	0
3632921	0.483333	1	0	0
3633182	0.516667	1	0	0
3633319	0.516667	1	0	0
3633355	0.483333	1	0	0
3633741	0.516667	1	0	0
3634326	0.233333	1	0	0
3638121	0.533333	1	0	0
3638241	0.425000	1	0	0
3638345	0.233333	1	0	0
3639379	0.533333	1	0	0
3640278	0.308333	1	0	0
3644851	0.233333	1	0	0
3645721	0.466667	1	0	0
3647016	0.316667	1	0	0
3647544	0.475000	1	0	0
3648028	0.475000	1	0	0
3648101	0.316667	1	0	0
3648342	0.416667	1	0	0
3648517	0.233333	1	0	0
3648832	0.233333	1	0	0
3649813	0.475000	1	0	0
3650934	0.233333	1	0	0
3650984	0.233333	1	0	0
3652600	0.316667	1	0	0
3653535	0.258333	1	0	0
3653631	0.583333	1	0	0
3654046	0.258333	1	0	0
3654779	0.583333	1	0	0
3655254	0.416667	1	0	0
3655299	0.258333	1	0	0
3655676	0.258333	1	0	0
3656262	0.225000	1	0	0
3657443	0.200000	1	0	0
3657538	0.408333	1	0	0
3659039	0.225000	1	1	0
3659342	0.583333	1	0	0
3659435	0.408333	1	0	0
3659897	0.258333	1	0	0
3660200	0.225000	1	1	0
3660767	0.258333	1	0	0
3661933	0.258333	1	0	0
3661980	0.225000	1	1	0
3662145	0.741667	1	0	0
3662979	0.258333	1	0	0
3663514	0.258333	1	0	0
3664031	0.333333	1	0	0
3664150	0.258333	1	0	0
3664883	0.208333	1	0	0
3665048	0.333333	1	0	0
3665445	0.741667	1	0	0
3665817	0.408333	1	0	0
3666814	0.258333	1	0	0
3667527	0.258333	1	0	0
3669140	0.333333	1	0	0
3669950	0.741667	1	0	0
3670037	0.258333	1	0	0
3670600	0.258333	1	0	0
3671297	0.741667	1	0	0
3671612	0.408333	1	0	0
3672078	0.258333	1	0	0
3672579	0.408333	1	0	0
3672834	0.225000	1	0	0
3675976	0.258333	1	0	0
3678587	0.258333	1	0	0
3678998	0.333333	1	0	0
3679512	0.225000	1	0	0
3679567	0.408333	1	0	0
3679663	0.741667	1	0	0
3680980	0.741667	1	0	0
3682363	0.258333	1	0	0
3682801	0.258333	1	0	0
3683077	0.741667	1	0	0
3683949	0.258333	1	0	0
3684567	0.333333	1	0	0
3690357	0.333333	1	0	0
3690361	0.225000	1	0	0
3690409	0.741667	1	0	0
3690787	0.225000	1	0	0
3691246	0.741667	1	0	0
3691363	0.333333	1	0	0
3692089	0.208333	1	0	0
3692347	0.225000	1	0	0
3693373	0.258333	1	0	0
3693411	0.741667	1	0	0
3693843	0.741667	1	0	0
3694183	0.258333	1	0	0
3695681	0.258333	1	0	0
3697249	0.408333	1	0	0
3697924	0.258333	1	0	0
3697926	0.741667	1	0	0
3698379	0.208333	1	0	0
3698471	0.333333	1	0	0
3698604	0.741667	1	0	0
3699798	0.258333	1	0	0
3699876	0.258333	1	0	0
3700107	0.258333	1	0	0
3700169	0.333333	1	0	0
3700223	0.741667	1	0	0
3700300	0.258333	1	0	0
3700793	0.258333	1	0	0
3700927	0.258333	1	0	0
3701559	0.741667	1	0	0
3702876	0.741667	1	0	0
3703302	0.741667	1	0	0
3703305	0.258333	1	0	0
3703488	0.258333	1	0	0
3703758	0.258333	1	0	0
3703758	0.741667	1	0	0
3703930	0.258333	1	0	0
3704025	0.258333	1	0	0
3704219	0.258333	1	0	0
3705330	0.741667	1	0	0
3705538	0.741667	1	0	0
3705969	0.741667	1	0	0
3706198	0.258333	1	0	0
3706507	0.741667	1	0	0
3706593	0.741667	1	0	0
3706735	0.258333	1	0	0
3706780	0.741667	1	0	0
3707138	0.258333	1	0	0
3707856	0.741667	1	0	0
3707991	0.208333	1	0	0
3708166	0.408333	1	0	0
3708449	0.741667	1	0	0
3708519	0.258333	1	0	0
3709018	0.741667	1	0	0
3709147	0.225000	1	0	0
3709697	0.741667	1	0	0
3712405	0.258333	1	0	0
3712527	0.258333	1	0	0
3712623	0.741667	1	0	0
3712629	0.258333	1	0	0
3712683	0.208333	1	0	0
3713774	0.366667	1	0	0
3717700	0.216667	1	0	0
3721452	0.366667	1	0	0
3722600	0.300000	1	0	0
3723530	0.216667	1	0	0
3724191	0.233333	1	0	0
3725858	0.508333	1	0	0
3726037	0.233333	1	0	0
3727076	0.741667	1	0	0
3728634	0.508333	1	0	0
3728635	0.275000	1	0	0
3728932	0.200000	1	0	0
3730226	0.233333	1	0	0
3733349	0.366667	1	0	0
3733530	0.683333	1	0	0
3735580	0.858333	1	0	0
3735769	0.416667	1	0	0
3735967	0.275000	1	0	0
3737346	0.666667	1	0	0
3737464	0.391667	1	0	0
3740451	0.500000	1	0	0
3742193	0.250000	1	0	0
3742893	0.441667	1	0	0
3744976	0.250000	1	0	0
3745732	0.216667	1	0	0
3745845	0.533333	1	0	0
3748664	0.233333	1	0	0
3749083	0.316667	1	0	0
3749089	0.241667	1	0	0
3750037	0.391667	1	0	0
3750361	0.316667	1	0	0
3751090	0.508333	1	0	0
3752806	0.475000	1	0	0
3753542	0.208333	1	0	0
3753743	0.275000	1	0	0
3754564	0.400000	1	0	0
3754810	0.208333	1	0	0
3754864	0.600000	1	0	0
3755040	0.275000	1	0	0
3756229	0.733333	1	0	0
3757127	0.250000	1	0	0
3757324	0.266667	1	0	0
3758421	0.266667	1	0	0
3758489	0.733333	1	0	0
3760984	0.416667	1	0	0
3761335	0.275000	1	0	0
3761415	0.275000	1	0	0
3761454	0.266667	1	0	0
3764452	0.325000	1	0	0
3764977	0.216667	1	0	0
3766887	0.483333	1	0	0
3767055	0.500000	1	0	0
3767518	0.491667	1	0	0
3768673	0.358333	1	0	0
3769664	0.375000	1	0	0
3770256	0.416667	1	0	0
3770317	0.566667	1	0	0
3770438	0.375000	1	0	0
3770478	0.375000	1	0	0
3770712	0.433333	1	0	0
3771898	0.550000	1	0	0
3771986	0.450000	1	0	0
3772660	0.433333	1	0	0
3772688	0.550000	1	0	0
